,year,month,state,sentiment,frequency
1527,2018,1,KS,-0.07222222222222223,3.0
1528,2018,2,KS,-0.17500000000000002,3.0
1529,2018,3,KS,0.02231445312500001,4.0
1530,2018,4,KS,-0.09731040564373898,18.0
1531,2018,5,KS,0.17222222222222225,3.0
1532,2018,6,KS,0.030324074074074076,9.0
1533,2018,7,KS,0.0,4.0
1534,2018,8,KS,0.125,2.0
1535,2018,9,KS,0.027777777777777773,3.0
1536,2018,10,KS,,0.0
1537,2018,11,KS,,0.0
1538,2018,12,KS,,0.0
1539,2019,1,KS,,0.0
1540,2019,2,KS,,0.0
1541,2019,3,KS,,0.0
1542,2019,4,KS,,0.0
1543,2019,5,KS,,0.0
1544,2019,6,KS,,0.0
1545,2019,7,KS,0.0,1.0
1546,2019,8,KS,,0.0
1547,2019,9,KS,,0.0
1548,2019,10,KS,,0.0
1549,2019,11,KS,,0.0
1550,2019,12,KS,,0.0
1551,2020,1,KS,,0.0
1552,2012,1,KY,,0.0
1553,2012,2,KY,,0.0
1554,2012,3,KY,,0.0
1555,2012,4,KY,,0.0
1556,2012,5,KY,,0.0
1557,2012,6,KY,0.06666666666666667,1.0
1558,2012,7,KY,,0.0
1559,2012,8,KY,,0.0
1560,2012,9,KY,,0.0
1561,2012,10,KY,,0.0
1562,2012,11,KY,,0.0
1563,2012,12,KY,-0.16666666666666666,1.0
1564,2013,1,KY,,0.0
1565,2013,2,KY,,0.0
1566,2013,3,KY,-0.5,1.0
1567,2013,4,KY,-0.075,2.0
1568,2013,5,KY,,0.0
1569,2013,6,KY,,0.0
1570,2013,7,KY,,0.0
1571,2013,8,KY,0.0,1.0
1572,2013,9,KY,0.0,1.0
1573,2013,10,KY,,0.0
1574,2013,11,KY,-0.0125,2.0
1575,2013,12,KY,,0.0
1576,2014,1,KY,0.4,1.0
1577,2014,2,KY,,0.0
1578,2014,3,KY,0.0625,6.0
1579,2014,4,KY,0.03125,1.0
1580,2014,5,KY,-0.029166666666666664,3.0
1581,2014,6,KY,0.391796875,1.0
1582,2014,7,KY,0.0,3.0
1583,2014,8,KY,-0.024999999999999994,2.0
1584,2014,9,KY,0.0,1.0
1585,2014,10,KY,0.375,1.0
1586,2014,11,KY,,0.0
1587,2014,12,KY,,0.0
1588,2015,1,KY,0.08,1.0
1589,2015,2,KY,-0.05,2.0
1590,2015,3,KY,,0.0
1591,2015,4,KY,0.16666666666666666,1.0
1592,2015,5,KY,,0.0
1593,2015,6,KY,,0.0
1594,2015,7,KY,,0.0
1595,2015,8,KY,,0.0
1596,2015,9,KY,,0.0
1597,2015,10,KY,,0.0
1598,2015,11,KY,,0.0
1599,2015,12,KY,,0.0
1600,2016,1,KY,,0.0
1601,2016,2,KY,,0.0
1602,2016,3,KY,,0.0
1603,2016,4,KY,,0.0
1604,2016,5,KY,,0.0
1605,2016,6,KY,,0.0
1606,2016,7,KY,,0.0
1607,2016,8,KY,,0.0
1608,2016,9,KY,,0.0
1609,2016,10,KY,,0.0
1610,2016,11,KY,,0.0
1611,2016,12,KY,,0.0
1612,2017,1,KY,,0.0
1613,2017,2,KY,,0.0
1614,2017,3,KY,,0.0
1615,2017,4,KY,,0.0
1616,2017,5,KY,,0.0
1617,2017,6,KY,,0.0
1618,2017,7,KY,0.010625,10.0
1619,2017,8,KY,0.002083333333333333,4.0
1620,2017,9,KY,-0.2134722222222222,15.0
1621,2017,10,KY,-0.0537878787878788,8.0
1622,2017,11,KY,-0.027976190476190488,7.0
1623,2017,12,KY,0.021071428571428557,14.0
1624,2018,1,KY,-0.075,4.0
1625,2018,2,KY,-0.01125,4.0
1626,2018,3,KY,0.02629103535353535,10.0
1627,2018,4,KY,-0.04674270482603817,20.0
1628,2018,5,KY,-0.10689447383891827,9.0
1629,2018,6,KY,-0.08033858152229365,11.0
1630,2018,7,KY,0.00625000000000001,3.0
1631,2018,8,KY,0.09791666666666668,5.0
1632,2018,9,KY,-0.03636363636363636,1.0
1633,2018,10,KY,-0.03425925925925926,6.0
1634,2018,11,KY,,0.0
1635,2018,12,KY,,0.0
1636,2019,1,KY,,0.0
1637,2019,2,KY,,0.0
1638,2019,3,KY,,0.0
1639,2019,4,KY,,0.0
1640,2019,5,KY,,0.0
1641,2019,6,KY,-0.049999999999999996,2.0
1642,2019,7,KY,-0.1,1.0
1643,2019,8,KY,,0.0
1644,2019,9,KY,,0.0
1645,2019,10,KY,,0.0
1646,2019,11,KY,,0.0
1647,2019,12,KY,,0.0
1648,2020,1,KY,,0.0
1649,2012,1,LA,,0.0
1650,2012,2,LA,,0.0
1651,2012,3,LA,,0.0
1652,2012,4,LA,,0.0
1653,2012,5,LA,,0.0
1654,2012,6,LA,,0.0
1655,2012,7,LA,-0.3,1.0
1656,2012,8,LA,,0.0
1657,2012,9,LA,,0.0
1658,2012,10,LA,0.05,2.0
1659,2012,11,LA,,0.0
1660,2012,12,LA,,0.0
1661,2013,1,LA,0.0,1.0
1662,2013,2,LA,,0.0
1663,2013,3,LA,,0.0
1664,2013,4,LA,,0.0
1665,2013,5,LA,0.003977272727272725,2.0
1666,2013,6,LA,-0.04375,1.0
1667,2013,7,LA,,0.0
1668,2013,8,LA,0.09666666666666666,3.0
1669,2013,9,LA,0.203968253968254,3.0
1670,2013,10,LA,0.11203703703703703,9.0
1671,2013,11,LA,0.019166666666666665,5.0
1672,2013,12,LA,0.31420454545454546,4.0
1673,2014,1,LA,,0.0
1674,2014,2,LA,0.012874999999999998,10.0
1675,2014,3,LA,0.0965277777777778,9.0
1676,2014,4,LA,0.03933467326324469,7.0
1677,2014,5,LA,0.0386904761904762,7.0
1678,2014,6,LA,-0.025704887218045102,19.0
1679,2014,7,LA,0.40719696969696967,4.0
1680,2014,8,LA,0.14251302083333334,8.0
1681,2014,9,LA,0.045943813131313155,4.0
1682,2014,10,LA,-0.028124999999999997,3.0
1683,2014,11,LA,0.3125,1.0
1684,2014,12,LA,,0.0
1685,2015,1,LA,0.06818181818181818,1.0
1686,2015,2,LA,-0.03385416666666667,2.0
1687,2015,3,LA,0.00946969696969697,3.0
1688,2015,4,LA,0.02,5.0
1689,2015,5,LA,-0.0007936507936507925,1.0
1690,2015,6,LA,,0.0
1691,2015,7,LA,,0.0
1692,2015,8,LA,,0.0
1693,2015,9,LA,-0.125,2.0
1694,2015,10,LA,-0.049999999999999996,2.0
1695,2015,11,LA,,0.0
1696,2015,12,LA,,0.0
1697,2016,1,LA,,0.0
1698,2016,2,LA,,0.0
1699,2016,3,LA,,0.0
1700,2016,4,LA,,0.0
1701,2016,5,LA,,0.0
1702,2016,6,LA,,0.0
1703,2016,7,LA,,0.0
1704,2016,8,LA,,0.0
1705,2016,9,LA,,0.0
1706,2016,10,LA,,0.0
1707,2016,11,LA,,0.0
1708,2016,12,LA,,0.0
1709,2017,1,LA,,0.0
1710,2017,2,LA,,0.0
1711,2017,3,LA,,0.0
1712,2017,4,LA,,0.0
1713,2017,5,LA,,0.0
1714,2017,6,LA,,0.0
1715,2017,7,LA,-0.05029761904761904,7.0
1716,2017,8,LA,0.05840643274853802,19.0
1717,2017,9,LA,0.00915032679738563,17.0
1718,2017,10,LA,-0.0013020833333333356,8.0
1719,2017,11,LA,-0.1484375,4.0
1720,2017,12,LA,-0.0375,6.0
1721,2018,1,LA,-0.02403846153846154,13.0
1722,2018,2,LA,0.12587301587301586,5.0
1723,2018,3,LA,0.13399735449735448,15.0
1724,2018,4,LA,-0.07704081632653062,28.0
1725,2018,5,LA,-0.062037037037037036,6.0
1726,2018,6,LA,-0.023333333333333338,8.0
1727,2018,7,LA,-0.022296626984126988,8.0
1728,2018,8,LA,0.021944444444444447,6.0
1729,2018,9,LA,0.02847222222222223,6.0
1730,2018,10,LA,-0.08571428571428573,1.0
1731,2018,11,LA,0.0,1.0
1732,2018,12,LA,,0.0
1733,2019,1,LA,,0.0
1734,2019,2,LA,,0.0
1735,2019,3,LA,,0.0
1736,2019,4,LA,,0.0
1737,2019,5,LA,,0.0
1738,2019,6,LA,0.018229166666666668,2.0
1739,2019,7,LA,0.01587752525252524,4.0
1740,2019,8,LA,,0.0
1741,2019,9,LA,,0.0
1742,2019,10,LA,,0.0
1743,2019,11,LA,,0.0
1744,2019,12,LA,,0.0
1745,2020,1,LA,,0.0
1746,2012,1,ME,,0.0
1747,2012,2,ME,,0.0
1748,2012,3,ME,,0.0
1749,2012,4,ME,,0.0
1750,2012,5,ME,,0.0
1751,2012,6,ME,,0.0
1752,2012,7,ME,,0.0
1753,2012,8,ME,,0.0
1754,2012,9,ME,,0.0
1755,2012,10,ME,,0.0
1756,2012,11,ME,,0.0
1757,2012,12,ME,,0.0
1758,2013,1,ME,,0.0
1759,2013,2,ME,,0.0
1760,2013,3,ME,,0.0
1761,2013,4,ME,,0.0
1762,2013,5,ME,,0.0
1763,2013,6,ME,,0.0
1764,2013,7,ME,0.0,1.0
1765,2013,8,ME,,0.0
1766,2013,9,ME,,0.0
1767,2013,10,ME,,0.0
1768,2013,11,ME,0.0,1.0
1769,2013,12,ME,0.0,1.0
1770,2014,1,ME,,0.0
1771,2014,2,ME,,0.0
1772,2014,3,ME,,0.0
1773,2014,4,ME,,0.0
1774,2014,5,ME,,0.0
1775,2014,6,ME,,0.0
1776,2014,7,ME,,0.0
1777,2014,8,ME,,0.0
1778,2014,9,ME,,0.0
1779,2014,10,ME,,0.0
1780,2014,11,ME,,0.0
1781,2014,12,ME,,0.0
1782,2015,1,ME,,0.0
1783,2015,2,ME,,0.0
1784,2015,3,ME,,0.0
1785,2015,4,ME,,0.0
1786,2015,5,ME,,0.0
1787,2015,6,ME,,0.0
1788,2015,7,ME,,0.0
1789,2015,8,ME,,0.0
1790,2015,9,ME,,0.0
1791,2015,10,ME,,0.0
1792,2015,11,ME,,0.0
1793,2015,12,ME,,0.0
1794,2016,1,ME,,0.0
1795,2016,2,ME,,0.0
1796,2016,3,ME,,0.0
1797,2016,4,ME,,0.0
1798,2016,5,ME,,0.0
1799,2016,6,ME,,0.0
1800,2016,7,ME,,0.0
1801,2016,8,ME,,0.0
1802,2016,9,ME,,0.0
1803,2016,10,ME,,0.0
1804,2016,11,ME,-0.2836805555555555,1.0
1805,2016,12,ME,,0.0
1806,2017,1,ME,,0.0
1807,2017,2,ME,,0.0
1808,2017,3,ME,,0.0
1809,2017,4,ME,,0.0
1810,2017,5,ME,,0.0
1811,2017,6,ME,,0.0
1812,2017,7,ME,-0.013888888888888888,3.0
1813,2017,8,ME,0.044444444444444446,3.0
1814,2017,9,ME,0.08333333333333333,2.0
1815,2017,10,ME,0.0,2.0
1816,2017,11,ME,0.0,1.0
1817,2017,12,ME,-0.1625,3.0
1818,2018,1,ME,-0.09722222222222222,1.0
1819,2018,2,ME,-0.008333333333333331,4.0
1820,2018,3,ME,0.019973544973544973,7.0
1821,2018,4,ME,-0.08975925925925927,15.0
1822,2018,5,ME,-0.016666666666666666,5.0
1823,2018,6,ME,-0.03666666666666665,2.0
1824,2018,7,ME,0.05,1.0
1825,2018,8,ME,-0.021666666666666667,2.0
1826,2018,9,ME,,0.0
1827,2018,10,ME,0.0,2.0
1828,2018,11,ME,,0.0
1829,2018,12,ME,,0.0
1830,2019,1,ME,,0.0
1831,2019,2,ME,,0.0
1832,2019,3,ME,,0.0
1833,2019,4,ME,,0.0
1834,2019,5,ME,,0.0
1835,2019,6,ME,0.325,3.0
1836,2019,7,ME,,0.0
1837,2019,8,ME,,0.0
1838,2019,9,ME,,0.0
1839,2019,10,ME,,0.0
1840,2019,11,ME,,0.0
1841,2019,12,ME,,0.0
1842,2020,1,ME,,0.0
1843,2012,1,MD,,0.0
1844,2012,2,MD,,0.0
1845,2012,3,MD,0.4,2.0
1846,2012,4,MD,,0.0
1847,2012,5,MD,,0.0
1848,2012,6,MD,,0.0
1849,2012,7,MD,,0.0
1850,2012,8,MD,,0.0
1851,2012,9,MD,,0.0
1852,2012,10,MD,0.05000000000000002,1.0
1853,2012,11,MD,,0.0
1854,2012,12,MD,,0.0
1855,2013,1,MD,,0.0
1856,2013,2,MD,,0.0
1857,2013,3,MD,,0.0
1858,2013,4,MD,,0.0
1859,2013,5,MD,,0.0
1860,2013,6,MD,,0.0
1861,2013,7,MD,,0.0
1862,2013,8,MD,,0.0
1863,2013,9,MD,0.0,1.0
1864,2013,10,MD,0.220271164021164,6.0
1865,2013,11,MD,0.027380952380952384,7.0
1866,2013,12,MD,0.016666666666666666,3.0
1867,2014,1,MD,0.024444444444444442,5.0
1868,2014,2,MD,-0.125,2.0
1869,2014,3,MD,0.007499999999999998,10.0
1870,2014,4,MD,0.16666666666666666,6.0
1871,2014,5,MD,0.03851010101010101,9.0
1872,2014,6,MD,0.03125,4.0
1873,2014,7,MD,0.0,1.0
1874,2014,8,MD,0.008333333333333333,3.0
1875,2014,9,MD,0.0,3.0
1876,2014,10,MD,0.0,1.0
1877,2014,11,MD,0.11416666666666668,5.0
1878,2014,12,MD,0.0875,4.0
1879,2015,1,MD,-0.09999999999999999,1.0
1880,2015,2,MD,0.21768353174603175,6.0
1881,2015,3,MD,0.030555555555555548,2.0
1882,2015,4,MD,0.46666666666666673,1.0
1883,2015,5,MD,0.0,1.0
1884,2015,6,MD,,0.0
1885,2015,7,MD,,0.0
1886,2015,8,MD,,0.0
1887,2015,9,MD,,0.0
1888,2015,10,MD,,0.0
1889,2015,11,MD,,0.0
1890,2015,12,MD,,0.0
1891,2016,1,MD,,0.0
1892,2016,2,MD,,0.0
1893,2016,3,MD,,0.0
1894,2016,4,MD,,0.0
1895,2016,5,MD,,0.0
1896,2016,6,MD,,0.0
1897,2016,7,MD,,0.0
1898,2016,8,MD,,0.0
1899,2016,9,MD,,0.0
1900,2016,10,MD,,0.0
1901,2016,11,MD,,0.0
1902,2016,12,MD,,0.0
1903,2017,1,MD,0.0,1.0
1904,2017,2,MD,,0.0
1905,2017,3,MD,,0.0
1906,2017,4,MD,,0.0
1907,2017,5,MD,,0.0
1908,2017,6,MD,,0.0
1909,2017,7,MD,0.06417508417508418,15.0
1910,2017,8,MD,-0.03412698412698413,14.0
1911,2017,9,MD,-0.022170159386068474,22.0
1912,2017,10,MD,0.03571428571428571,7.0
1913,2017,11,MD,0.012372159090909086,16.0
1914,2017,12,MD,-0.15111607142857142,8.0
1915,2018,1,MD,0.01616161616161617,11.0
1916,2018,2,MD,0.2054398148148148,9.0
1917,2018,3,MD,-0.0026388888888888864,19.0
1918,2018,4,MD,-0.09679060570987656,24.0
1919,2018,5,MD,0.056516992845117825,24.0
1920,2018,6,MD,0.04717261904761905,12.0
1921,2018,7,MD,-0.0076797385620915055,17.0
1922,2018,8,MD,0.06001984126984127,8.0
1923,2018,9,MD,0.02708333333333333,6.0
1924,2018,10,MD,0.03333333333333333,1.0
1925,2018,11,MD,,0.0
1926,2018,12,MD,,0.0
1927,2019,1,MD,,0.0
1928,2019,2,MD,,0.0
1929,2019,3,MD,,0.0
1930,2019,4,MD,,0.0
1931,2019,5,MD,,0.0
1932,2019,6,MD,-0.005208333333333333,3.0
1933,2019,7,MD,-0.025,2.0
1934,2019,8,MD,,0.0
1935,2019,9,MD,,0.0
1936,2019,10,MD,,0.0
1937,2019,11,MD,,0.0
1938,2019,12,MD,,0.0
1939,2020,1,MD,,0.0
1940,2012,1,MA,,0.0
1941,2012,2,MA,0.06666666666666667,1.0
1942,2012,3,MA,,0.0
1943,2012,4,MA,,0.0
1944,2012,5,MA,0.12984848484848485,15.0
1945,2012,6,MA,0.09658564814814813,8.0
1946,2012,7,MA,0.0,1.0
1947,2012,8,MA,0.34659090909090906,2.0
1948,2012,9,MA,0.05059523809523809,7.0
1949,2012,10,MA,0.19420454545454546,6.0
1950,2012,11,MA,0.3125,2.0
1951,2012,12,MA,-0.017499999999999998,2.0
1952,2013,1,MA,,0.0
1953,2013,2,MA,,0.0
1954,2013,3,MA,0.0,1.0
1955,2013,4,MA,,0.0
1956,2013,5,MA,,0.0
1957,2013,6,MA,,0.0
1958,2013,7,MA,0.2333333333333333,2.0
1959,2013,8,MA,,0.0
1960,2013,9,MA,0.09583333333333333,2.0
1961,2013,10,MA,-0.029629629629629634,2.0
1962,2013,11,MA,0.041666666666666664,3.0
1963,2013,12,MA,0.0,1.0
1964,2014,1,MA,0.2,2.0
1965,2014,2,MA,0.2625,2.0
1966,2014,3,MA,0.07555555555555556,4.0
1967,2014,4,MA,0.03875661375661376,6.0
1968,2014,5,MA,0.022023809523809525,7.0
1969,2014,6,MA,0.13541666666666666,2.0
1970,2014,7,MA,0.0,3.0
1971,2014,8,MA,0.0,1.0
1972,2014,9,MA,0.175,2.0
1973,2014,10,MA,-0.001953125,8.0
1974,2014,11,MA,0.14166666666666666,4.0
1975,2014,12,MA,0.038888888888888896,3.0
1976,2015,1,MA,0.04496527777777781,8.0
1977,2015,2,MA,0.17420634920634923,6.0
1978,2015,3,MA,0.16979166666666667,4.0
1979,2015,4,MA,0.0,3.0
1980,2015,5,MA,,0.0
1981,2015,6,MA,,0.0
1982,2015,7,MA,-0.34583333333333327,2.0
1983,2015,8,MA,0.0,1.0
1984,2015,9,MA,,0.0
1985,2015,10,MA,,0.0
1986,2015,11,MA,,0.0
1987,2015,12,MA,,0.0
1988,2016,1,MA,,0.0
1989,2016,2,MA,,0.0
1990,2016,3,MA,,0.0
1991,2016,4,MA,,0.0
1992,2016,5,MA,,0.0
1993,2016,6,MA,,0.0
1994,2016,7,MA,,0.0
1995,2016,8,MA,,0.0
1996,2016,9,MA,,0.0
1997,2016,10,MA,,0.0
1998,2016,11,MA,0.0,1.0
1999,2016,12,MA,,0.0
2000,2017,1,MA,,0.0
2001,2017,2,MA,,0.0
2002,2017,3,MA,,0.0
2003,2017,4,MA,,0.0
2004,2017,5,MA,,0.0
2005,2017,6,MA,,0.0
2006,2017,7,MA,0.051016926016926006,37.0
2007,2017,8,MA,-0.04178639846743295,29.0
2008,2017,9,MA,0.04284835534835534,26.0
2009,2017,10,MA,-0.03915998217468805,17.0
2010,2017,11,MA,0.019166666666666665,15.0
2011,2017,12,MA,-0.005059212817833506,29.0
2012,2018,1,MA,0.013203914141414141,40.0
2013,2018,2,MA,0.012862318840579713,23.0
2014,2018,3,MA,0.06470577485380118,38.0
2015,2018,4,MA,0.022882569939021553,31.0
2016,2018,5,MA,0.0654914004914005,37.0
2017,2018,6,MA,0.004168771043771046,27.0
2018,2018,7,MA,-0.01566220238095238,14.0
2019,2018,8,MA,0.09461544011544012,20.0
2020,2018,9,MA,0.09912322631072631,16.0
2021,2018,10,MA,0.15416666666666667,2.0
2022,2018,11,MA,,0.0
2023,2018,12,MA,,0.0
2024,2019,1,MA,,0.0
2025,2019,2,MA,,0.0
2026,2019,3,MA,,0.0
2027,2019,4,MA,,0.0
2028,2019,5,MA,,0.0
2029,2019,6,MA,-0.016,5.0
2030,2019,7,MA,-0.02333333333333333,4.0
2031,2019,8,MA,,0.0
2032,2019,9,MA,,0.0
2033,2019,10,MA,,0.0
2034,2019,11,MA,,0.0
2035,2019,12,MA,,0.0
2036,2020,1,MA,,0.0
2037,2012,1,MI,,0.0
2038,2012,2,MI,,0.0
2039,2012,3,MI,0.0,1.0
2040,2012,4,MI,,0.0
2041,2012,5,MI,0.0,1.0
2042,2012,6,MI,,0.0
2043,2012,7,MI,,0.0
2044,2012,8,MI,,0.0
2045,2012,9,MI,,0.0
2046,2012,10,MI,,0.0
2047,2012,11,MI,0.0,1.0
2048,2012,12,MI,,0.0
2049,2013,1,MI,,0.0
2050,2013,2,MI,,0.0
2051,2013,3,MI,,0.0
2052,2013,4,MI,-0.08333333333333333,2.0
2053,2013,5,MI,,0.0
2054,2013,6,MI,,0.0
2055,2013,7,MI,0.1107142857142857,7.0
2056,2013,8,MI,0.2875,2.0
2057,2013,9,MI,0.0,1.0
2058,2013,10,MI,0.03333333333333333,3.0
2059,2013,11,MI,0.0,1.0
2060,2013,12,MI,,0.0
2061,2014,1,MI,0.013888888888888888,3.0
2062,2014,2,MI,0.09999999999999999,1.0
2063,2014,3,MI,0.05555555555555556,3.0
2064,2014,4,MI,-0.10625,2.0
2065,2014,5,MI,-0.9999999999999999,1.0
2066,2014,6,MI,0.07878787878787877,25.0
2067,2014,7,MI,0.09337606837606839,13.0
2068,2014,8,MI,0.016666666666666666,2.0
2069,2014,9,MI,-0.013888888888888895,3.0
2070,2014,10,MI,0.0,1.0
2071,2014,11,MI,0.00016835016835015887,7.0
2072,2014,12,MI,,0.0
2073,2015,1,MI,0.125,4.0
2074,2015,2,MI,0.08068181818181817,4.0
2075,2015,3,MI,-0.04722222222222222,1.0
2076,2015,4,MI,-0.016666666666666666,1.0
2077,2015,5,MI,0.0,1.0
2078,2015,6,MI,0.2333333333333333,1.0
2079,2015,7,MI,,0.0
2080,2015,8,MI,,0.0
2081,2015,9,MI,,0.0
2082,2015,10,MI,,0.0
2083,2015,11,MI,,0.0
2084,2015,12,MI,,0.0
2085,2016,1,MI,,0.0
2086,2016,2,MI,,0.0
2087,2016,3,MI,,0.0
2088,2016,4,MI,,0.0
2089,2016,5,MI,,0.0
2090,2016,6,MI,,0.0
2091,2016,7,MI,,0.0
2092,2016,8,MI,,0.0
2093,2016,9,MI,-0.125,2.0
2094,2016,10,MI,,0.0
2095,2016,11,MI,,0.0
2096,2016,12,MI,,0.0
2097,2017,1,MI,,0.0
2098,2017,2,MI,,0.0
2099,2017,3,MI,,0.0
2100,2017,4,MI,,0.0
2101,2017,5,MI,,0.0
2102,2017,6,MI,,0.0
2103,2017,7,MI,0.0022798742138364888,53.0
2104,2017,8,MI,0.036458333333333336,36.0
2105,2017,9,MI,-0.020733590733590736,37.0
2106,2017,10,MI,-0.015517438035820393,68.0
2107,2017,11,MI,0.014721620971620967,21.0
2108,2017,12,MI,0.07041062801932366,23.0
2109,2018,1,MI,-0.008290476190476187,25.0
2110,2018,2,MI,-0.021509740259740256,14.0
2111,2018,3,MI,0.016235070097117804,38.0
2112,2018,4,MI,-0.06552323569867435,57.0
2113,2018,5,MI,-0.013142857142857138,25.0
2114,2018,6,MI,0.004749879749879743,17.0
2115,2018,7,MI,-0.007735042735042742,13.0
2116,2018,8,MI,0.046040404040404034,15.0
2117,2018,9,MI,0.1607203907203907,13.0
2118,2018,10,MI,0.005295915504248849,9.0
2119,2018,11,MI,,0.0
2120,2018,12,MI,,0.0
2121,2019,1,MI,,0.0
2122,2019,2,MI,,0.0
2123,2019,3,MI,,0.0
2124,2019,4,MI,,0.0
2125,2019,5,MI,,0.0
2126,2019,6,MI,0.2880357142857143,5.0
2127,2019,7,MI,0.12140151515151514,6.0
2128,2019,8,MI,,0.0
2129,2019,9,MI,,0.0
2130,2019,10,MI,,0.0
2131,2019,11,MI,,0.0
2132,2019,12,MI,,0.0
2133,2020,1,MI,,0.0
2134,2012,1,MN,,0.0
2135,2012,2,MN,,0.0
2136,2012,3,MN,,0.0
2137,2012,4,MN,,0.0
2138,2012,5,MN,,0.0
2139,2012,6,MN,-0.04090909090909091,1.0
2140,2012,7,MN,,0.0
2141,2012,8,MN,0.0,1.0
2142,2012,9,MN,,0.0
2143,2012,10,MN,0.0,1.0
2144,2012,11,MN,,0.0
2145,2012,12,MN,,0.0
2146,2013,1,MN,,0.0
2147,2013,2,MN,,0.0
2148,2013,3,MN,,0.0
2149,2013,4,MN,,0.0
2150,2013,5,MN,0.0,1.0
2151,2013,6,MN,,0.0
2152,2013,7,MN,,0.0
2153,2013,8,MN,,0.0
2154,2013,9,MN,,0.0
2155,2013,10,MN,,0.0
2156,2013,11,MN,0.0,1.0
2157,2013,12,MN,,0.0
2158,2014,1,MN,,0.0
2159,2014,2,MN,,0.0
2160,2014,3,MN,,0.0
2161,2014,4,MN,0.25,1.0
2162,2014,5,MN,0.03571428571428571,4.0
2163,2014,6,MN,-0.15,1.0
2164,2014,7,MN,0.09375,2.0
2165,2014,8,MN,0.016666666666666663,3.0
2166,2014,9,MN,0.0,1.0
2167,2014,10,MN,,0.0
2168,2014,11,MN,0.0,1.0
2169,2014,12,MN,0.0,1.0
2170,2015,1,MN,,0.0
2171,2015,2,MN,0.0,1.0
2172,2015,3,MN,0.11666666666666668,3.0
2173,2015,4,MN,0.3333333333333333,1.0
2174,2015,5,MN,,0.0
2175,2015,6,MN,,0.0
2176,2015,7,MN,,0.0
2177,2015,8,MN,,0.0
2178,2015,9,MN,,0.0
2179,2015,10,MN,,0.0
2180,2015,11,MN,,0.0
2181,2015,12,MN,,0.0
2182,2016,1,MN,,0.0
2183,2016,2,MN,,0.0
2184,2016,3,MN,0.0,1.0
2185,2016,4,MN,,0.0
2186,2016,5,MN,,0.0
2187,2016,6,MN,,0.0
2188,2016,7,MN,,0.0
2189,2016,8,MN,,0.0
2190,2016,9,MN,,0.0
2191,2016,10,MN,,0.0
2192,2016,11,MN,,0.0
2193,2016,12,MN,,0.0
2194,2017,1,MN,,0.0
2195,2017,2,MN,,0.0
2196,2017,3,MN,,0.0
2197,2017,4,MN,,0.0
2198,2017,5,MN,,0.0
2199,2017,6,MN,,0.0
2200,2017,7,MN,-0.05583333333333333,10.0
2201,2017,8,MN,-0.11533289241622574,18.0
2202,2017,9,MN,-0.001426767676767679,12.0
2203,2017,10,MN,-0.039797979797979804,25.0
2204,2017,11,MN,-0.10154320987654322,9.0
2205,2017,12,MN,-0.19249999999999998,5.0
2206,2018,1,MN,-0.01136574074074074,12.0
2207,2018,2,MN,-0.14759259259259258,5.0
2208,2018,3,MN,-0.014212962962962972,10.0
2209,2018,4,MN,-0.11196952160493827,24.0
2210,2018,5,MN,0.1733333333333333,5.0
2211,2018,6,MN,-0.06445356341189674,6.0
2212,2018,7,MN,0.10583333333333333,10.0
2213,2018,8,MN,-0.011706349206349208,6.0
2214,2018,9,MN,0.008645833333333335,8.0
2215,2018,10,MN,0.043181818181818175,2.0
2216,2018,11,MN,,0.0
2217,2018,12,MN,,0.0
2218,2019,1,MN,,0.0
2219,2019,2,MN,,0.0
2220,2019,3,MN,,0.0
2221,2019,4,MN,,0.0
2222,2019,5,MN,,0.0
2223,2019,6,MN,0.0,2.0
2224,2019,7,MN,0.0,3.0
2225,2019,8,MN,,0.0
2226,2019,9,MN,,0.0
2227,2019,10,MN,,0.0
2228,2019,11,MN,,0.0
2229,2019,12,MN,,0.0
2230,2020,1,MN,,0.0
2231,2012,1,MS,,0.0
2232,2012,2,MS,,0.0
2233,2012,3,MS,,0.0
2234,2012,4,MS,,0.0
2235,2012,5,MS,,0.0
2236,2012,6,MS,,0.0
2237,2012,7,MS,,0.0
2238,2012,8,MS,,0.0
2239,2012,9,MS,,0.0
2240,2012,10,MS,,0.0
2241,2012,11,MS,0.1,1.0
2242,2012,12,MS,,0.0
2243,2013,1,MS,0.0,1.0
2244,2013,2,MS,0.175,1.0
2245,2013,3,MS,-0.15,1.0
2246,2013,4,MS,,0.0
2247,2013,5,MS,-0.13333333333333333,1.0
2248,2013,6,MS,0.0625,4.0
2249,2013,7,MS,,0.0
2250,2013,8,MS,,0.0
2251,2013,9,MS,,0.0
2252,2013,10,MS,,0.0
2253,2013,11,MS,0.25,1.0
2254,2013,12,MS,,0.0
2255,2014,1,MS,0.2,1.0
2256,2014,2,MS,0.058459595959595954,3.0
2257,2014,3,MS,0.0,1.0
2258,2014,4,MS,0.0,1.0
2259,2014,5,MS,-0.03055555555555555,9.0
2260,2014,6,MS,0.13257575757575757,2.0
2261,2014,7,MS,0.0,1.0
2262,2014,8,MS,-0.3499999999999999,2.0
2263,2014,9,MS,-0.01666666666666668,1.0
2264,2014,10,MS,0.15000000000000002,2.0
2265,2014,11,MS,0.09,5.0
2266,2014,12,MS,0.04155844155844156,5.0
2267,2015,1,MS,-0.07314814814814813,9.0
2268,2015,2,MS,0.08333333333333333,3.0
